0 0 0 0 0 0 0 0
1 0 0 0 0 0 1 1
2 0 0 0 1 0 0 0
3 0 0 0 1 0 1 1
4 0 0 0 -2.0 -1.73205080757 0.0 0
5 0 0 0 -2.0 -1.73205080757 1.0 1
6 0 0 0 -1.0 -1.73205080757 0.0 0
7 0 0 0 -1.0 -1.73205080757 1.0 1
8 0 0 0 -1.5 -0.866025403784 0.0 0
9 0 0 0 -1.5 -0.866025403784 1.0 1
